w,W-KA16B2A-0056-1158,bunağa hiçbir suçum olmadığını ağlayarak,anlatmaya,"çalışmıştım. O zaman da, tıpkı"
w,W-LG22C3A-0892-370,Bunalıyorum. Çok bunalıyorum. Yani size,anlatamam,"nasıl bunaldığımı."" ""Tahmin edebiliyorum Dirayet"
w,W-EA16B4A-0489-212,buluştuk. Şöyle yürüdük biraz. O,anlattı.,Özgür nişanlanmayı iyice koymuş kafasına.
w,W-SI22C3A-0559-1188,buluyordum. Sonra hayat bana kendini,anlattı.,Onu tanıdım. Ondan öğrendiğim dersleri
w,W-PI09C3A-1078-232,bulunurdum. Mutfakta yaşananları ise hiç,anlatmayayım,daha iyi çünkü bu kitabın
s,S-ACABQq-0421-895,bulma olanağımız vardır. Bir anımı,"anlatarak,","sözlerimi bitirmek istiyorum. 1995 yılında,"
w,W-CE39E1B-2888-377,bugün mümkün değildir. Bütün bu,anlatılanları,"bir şemaya yerleştirecek olursak, sanırım"
s,S-ACABPZ-0329-833,bugün bir Stradivarius milyon dolarla,anlatılmaktadır.,Emm bir atölyede bir ustamız
w,W-SA14B1A-1587-20,"Bugün ayrılacakmış buradan. YUNUS Ah,",anlatamadın,değil mi kendini? DENİZ KIZI
w,W-DE39E1B-3023-910,"budur. Ancak, köleleşmiş ruhlara bunu",anlatabilmek,çok zordur. Diriliş için direnmeyi
w,W-OA16B3A-0737-464,bu. Yani perde duvar. Neler,anlatmıyor,Necip! Komşuları varmış. İşçiler bir
w,W-LA16B2A-0621-717,bu! Çünkü bir konuğa istenmediğini,anlatmak,için onu gereksiz yere yüceltmekten
s,S-ACABUZ-0035-807,Bu şiirleri bir tarihi süreci,anlatır.,Tevfik Fikret'in sadece yılmaz bir
w,W-OG24D1B-3361-682,Bu ülkede yaşamaktan kaynaklanan ve,anlatılması,"gereken şeyler var, sadece şikayet"
s,S-AEAA@O-0155-298,bu ödevde yedi sayfalık ödevde,anlattığı,"her şey yazılıymış bunda, hayal"
w,W-HI09C2A-0805-700,bu sözlerin film icabı olduğunu,anlatmamız,saatlerimizi alıyor... 16 yaşında cahil
s,S-ACABQq-0423-560,bu söylediğiniz yanlıştır!.. Daha Danimarka'yı,"anlatmadım,","daha Hollanda'yı anlatmadım, Fransa kapalı"
w,W-UG03A3A-2712-983,"bu sorunu çözemedim, kimseye de",anlatamadım.,Yoksa bu sanat fuarı bitebilirdi.
s,S-BEABXO-0345-705,bu olmalı... Yani işin inceliklerini,anlatıyo,öğrencinin dikkatini toplamak için. Harflerden
s,S-BEABXX-0411-1114,Bu nolcak önce bi onu,anlat.,Kapatim mi? Yok devam etsin.
w,W-JI37C3A-0091-1174,"Bu noktada kuşkularımızı, korkularımızı onlara",anlatalım.,"Karabasanlarımızı da onlarla paylaşalım ki,"
w,W-KA16B3A-0550-40,bu mektupların hiç tanımadığım hayatları,anlatacağını,"umuyordum. Sevgili Efendim, Bu şehir"
s,S-ADABAo-0332-899,bu lavabaliliği yaşayıp sonra bunu,anlatan,arkadaşların devri olduğu için şimdi
s,S-AEABTZ-0040-604,bu koşulda kurmaz. Nedenini de,anlatıyorum.,Hep tartışılan konu şu. Ya
w,W-MF10E1B-2864-2495,"bu kitabı, yazarı Leyden Capital'e",anlattı.,İşte global ekonomide geleceğin trendleri...
w,W-IA16B1A-2671-39,Bu kez o bir şey,anlatıyor.,Üçü birden gülüyor. Otobüsün içinde
w,W-FA16B2A-1037-1090,bu kadar soğukkanlı bir biçimde,anlatması,ne kadar şaşırtıcıydı... Tüylerinin ürperdiğini
w,W-FD36C4A-0341-1552,bu işin arkasında İngilizlerin olduğunu,anlatmışlardı.,Bir başka ilginç öykü Çukurova
w,W-LE30D1B-2082-774,bu insanların CIA Kürt'ü olmadıklarını,anlatmak,"için şu gözlemini aktarmıştı ""Alafranga"
w,W-LE30D1B-2082-1416,bu insanların CIA Kürt'ü olmadıklarını,anlatmak,"için şu gözlemini aktarmıştı ""Alafranga"
s,S-ADABPZ-0118-824,bu iki büyük vasfı hiç,anlatılmaz,oldu. Çocuklarımıza ve o geride
s,S-ACABQq-0422-829,Bu hususların Türk kamuoyuna iyi,"anlatılmasını,",AB meselesinin günlük yaşamımızda hepimizi
s,S-BEABXO-0342-643,bu hikaye <B> annem de,anlatıyor.,Diyor ki o zamanlar hafta
s,S-BEABXO-0117-791,Bu hastalıktan dolayı. Hmm hmm.,Anlatır,mısın <B> Emm yazılılarda çok
w,W-UA16B1A-1233-341,bu geveze de bunu herkese,anlatır',"demiş."" Yüzüne bakakaldığımı görünce, ""aslı"
w,W-NA16B4A-0054-1287,bu genç Türkiyeli kızın davasını,anlatabilmesinin,"tek yolu, 'eylem'dir. O da"
w,W-MG24D1B-2314-1162,bu gecenin kadir ve faziletinin,anlatılması,da yine onun kıymet ve
s,S-ADABPZ-0135-218,bu eleştirilere biraz karikatürize ederek,anlattım.,Bu akıl eleştirisi aslında doğru
s,S-ADAB^o-0132-1009,bu döneme kadar geçen süreci,anlatabilir,misiniz? Neler yaşadınız? Çok şanslı
w,W-RI22E1B-2911-1115,Bu duyuruda Kurtuluş Savaşı'ndaki kahramanlıkları,anlatan,bir marş yarışması düzenlendiği yazılmaktaydı.
w,W-MG37C3A-0024-2301,bu durumda onun kitaplarına başvuracaklarını,anlattı,"ödül töreninde, sonra da birkaç"
s,S-AEABUZ-0022-310,bu benim ilk okuduğum zaman,anlattığı,zaman Atilla abi bunu ya
s,S-AEABTZ-0040-458,bu benim <B> hocamın da,anlatmaya,"çalıştığı bi, ne kadar modernleşirsek,"
w,W-VI44F1D-4747-1466,bu arada zenimcim teşekkür ederim,anlattıkların,için ellerine sağlık bunu deneyeceğim
s,S-ADBBAo-0443-275,bu anlamda. Nilgün senin bize,anlattığın,"hikayede yerlere yattık. Hatta ""anlatsam"
w,W-SF10E1B-2870-293,Bu alana yönelik yeni planlarını,anlatıyor.,"Ancak, sanılanın aksine her başvuru"
s,S-ADBBAo-0443-984,Bu akşam hayatının tüm renklerini,"anlatacağız,",Beyazıt Öztürk geliyor... Derin iç
s,S-ADBBAo-0443-976,bu akşam başka bir pencereden,anlatacak.,Sayın Özcan Deniz geliyor. Birazdan
w,W-JI37C3A-0642-202,"Brian Magee, Einstein'ın bu çalışmasını","anlatırken,",bir gün böyle yeni bir
w,W-UA16B2A-0482-1769,boğazında düğümlenir. Sana sırt çevirir.,Anlatmak,istersin; ama anlatacağın şeyi bir
w,W-KE39E1B-3300-2181,bozmadan konuşarak her milletten insana,anlatan,"Cinuçen Tanrıkorur, aynı misyonu kalemin"
s,S-ADBBI^-0042-266,boyutunun çok önemli olduğunu Şaron'a,"anlattık,","""Olmaz bu. 21. yüzyılın eşiğinde"
w,W-LA16B4A-0289-575,boncuk vererek karşılığında altın aldığını,anlatan,İspanyol denizcinin sözleri haritanın Güney
s,S-BEABXg-0088-1021,bişe olmuş oluyo aile çevresinden.,Anlatabildim,mi? Anladım. He. Ondan şey
s,S-ADABPZ-0125-450,bizim gerçeğimiz. Bunu süslü laflarla,anlatmaya,hiç gerek yok. Hepiniz mezun
w,W-OH36C4A-0237-945,bizim bakkal bana moleküler biyolojiyi,anlatıyor.,"Aptallık millette değil, tepedekilerde."" Türkiye'ye"
s,S-ADBBI^-0042-479,"bizi bize tanıtması, Türkiye'yi Türkiye'ye",anlatması...,"Bütün sosyal gerçeklerimizle, tabiatımızla, yaşayan"
w,W-NE43C2A-1884-2345,biz zaten bütün derslerimizde öğrencilerimize,"anlatıyorduk,",konuşuyorduk. O gün de iyi
w,W-LD30D1B-2208-1435,"biz o düşmanın kötülüklerini, çocuklarımıza",anlatmayız.,"Oysa bütün milletlerin çocukları, hoşgörü"
w,W-QG03A1B-3264-914,Bitlisi'nin eserinden herhangi bir minyatürü,anlatmamıştır.,Öte yandan Şükri-i Bitlisi Selimnâme'
w,W-SI44F1D-5111-316,birleşik yazılınca hangi anlama geldiğini,anlatacaktır.,"Ben doğrusunun ""Sen de mi"
w,W-TA16B0A-0093-1883,birkaç gün önce gördüğü rüyayı,anlatırken,ağlamıştı. Kızının baştan ayağa her
s,S-BEABIs-0015-637,biriydi. Şu anlamda yakın tarihi,anlatıyordu.,Ha tabi çok detaylı yine
s,S-ADBBAo-0443-361,"birisini bulalım ki, onu çıplak",anlatsın,dedik. Programın başında erteleyelim demiştin
s,S-ADABAo-0366-470,birine ve köylülerle işte Türkçülük,anlatmaya,çalışır. Yani Türk olduğumuzu hepimizin
w,W-MA16B3A-0331-725,birileriyle onu konuşmak istiyorum. Onu,"anlatmak,","gülüşünden, gözlerinden, yürüyüşünden, ona dair"
s,S-BEABXs-0130-1010,biri anlatabilir belki uygulayamaz ama,anlatabilir.,Çünkü eğitimini alıyor. Hı hı
s,S-ADABPZ-0119-663,birer çift alan bilmem ne,anlatıyor.,İşte <B> bu vahiyi alıyor.
w,W-TI12F1D-4852-50,birde gerçek arkadaşlık vardır. Sırlarını,"anlattığın,","duygularını paylaştığın, dertleştiğin arkadaştır. Böyle"
s,S-ADABPZ-0112-202,birbirinin aynısı değil. Neden? Çünkü,anlattın,biraz önce. Beyindeki problem her
s,S-BEABXX-0411-983,biraz. <B> Şimdik burayı nası,anlatacağum.,Diceksin ki Mersin Çarşısı girişinde
s,S-ADBBAo-0443-633,biraz o günlere takılı kaldığını,anlatıyordu.,"İnsan hayatı böyle oluyor, insanın"
w,W-PI43C3A-1810-1845,biraz o günlere takılı kaldığını,anlatıyordu.,Yasemin Bozkurt İnsan hayatı böyle
w,W-SI22C2A-0760-1183,Biraz düşündükten sonra rüyamı anneme,anlatmaya,"başladım... ""Dağlık bir bölgedeyim. Ama"
w,W-TA16B0A-0093-1088,"biraz daha birlikte yürümeli, zamanın",anlattıklarını,biraz daha birlikte yorumlamalıyız... O
w,W-TA16B2A-0694-574,"biraz daha anlat; hadi..."" ""Daha",anlatayım,"mı? İnan bana, bende kendimi"
w,W-QG37E1B-2924-2263,"bir şikâyet evlerin tecrit köşesiydiniz,",anlatamam,olağanın dağlarında lorca papatyaları seviyor–seviyor
w,W-RA16B2A-1050-1033,"bir şey yok, ama bak",anlatıyorum,"işte. Kafam karıştı zaten, alışkın"
s,S-ADABIO-0437-1030,bir şey var mı? Yok,anlatabildim,umarım. Sizde yeni ürünleri beğeniyorsunuz
w,W-SA14B1A-4732-591,"bir şey var ki, bunun",anlatmam,"çok güç. Evet biraz yaşlı,"
s,S-BEABXs-0130-358,bir şey sor askerlik anısını,anlatsın.,Ordan bir sürü şey çıkar.
w,W-UI45F1D-4800-2454,bir şey olmalı. Tek kelimeyle,anlat,"deseniz, bireyin kutsanması derim. Batı'nın"
w,W-RD03A0A-0200-521,"bir şey olmadığı gibi, yazarın",anlattığı,alafranga çevreyle sınırlı da değildi.
s,S-BEABXn-0067-603,bir şey bu. Ben de,anlatıyorum.,Dedim içinde dedim gerçek meyve
w,W-RI42E1B-2940-820,bir çocuğum. Ben farklılığımı size,anlatayım,"ve tanışalım!.."" diyerek bana kendisini"
w,W-HE39C4A-1039-1502,bir çiftlik evi yapmayı planladıklarını,anlattığını,söylüyor! ANAP Bilecik Milletvekili Mehmet
w,W-RA16B1A-1496-1558,"bir Zen hikâyesini hatırlattı, uzman.",Anlat,"öyleyse. Birgün Zen ustasıyla çömezi,"
w,W-PD03A1A-3341-2146,Bir zamanlar gazeteciler Ferhan Şensoy,anlatmış,mıydı yoksa bir kitabında mı
w,W-MG24D1B-2285-1085,bir yetimhane çocuğunun dokunaklı öyküsünü,anlatıyor,ve New England'da günümüzden yarım
w,W-LG24D1B-2297-2186,"bir yerinde ""Bütün bunları size",anlatmam,için hiçbir neden yoktu. Bu
s,S-ACAAQq-0424-237,bir yarası; biraz önce size,anlattım.,"Bu, özellikle 1996 yılından itibaren"
s,S-ADABPZ-0135-654,bir yanlış kullanımıdır. Kant diyo,anlatıyor.,Eskiden böyle değildi ama daha
w,W-PI37E1B-3059-1108,Bir taraftan hastalıkların nasıl geçtiğini,"anlatıyor,",bir taraftan da yatakta debelenen
w,W-JI37C2A-1336-1576,bir süre içinde olup bittiğini,anlatmıştı,"yukarıda anlattığım, rüyada uçma üzerine"
s,S-ADABPZ-0135-800,bir sistem olarak betimler. Yine,anlatır.,Habitus pratik hayatın nesnel olarak
w,W-GD03C3A-0667-856,bir romandı Tutunamayanlar. Yazar neyi,anlatmak,"istiyordu bu romanıyla? Evet, neyi"
s,S-ADABIA-0265-883,bir rakam. Şöyle bir şey,"anlatayım,","benim atölyemde çalışan, uzun zamandır"
s,S-ADBBAo-0443-519,bir program yapıp senin hayatını,anlatmak,isterim. Olur neden olmasın. Peki
s,S-ACAAFZ-0048-806,bir profesör bunu sık sık,anlatır,"Amerikalılar 1844 senesinde, Çin'e ültimatom"
s,S-ADBBI^-0042-339,bir perişanlıkla çıkılacağını tek tek,anlattı,kendilerine... Nitekim sonuç meydanda; hepimiz
s,S-AEAASO-0039-501,bir nimet değil. Ancak yaşanır.,Anlatmak,mümkün değil. İşte o hücrelerden
s,S-ACABQq-0423-613,"bir metin var, size bunu","anlatıyorum,","lütfen dikkat ediniz, kulak veriniz,"
w,W-PH42C3A-0808-1960,bir lütfün akabinde müşahede ettiklerini,"anlatırken,","temaşa ettiği Cennet'in içinde, alımlı"
w,W-RE36E1B-3293-1761,bir kültür merkezi yaptı. Onu,anlatıyorum.,"Evet hepimiz şaşkınız, ani şok"
w,W-VI45F1D-4720-1729,bir konuda bir arkadaşınıza fikrinizi,"anlatıyorsunuz,",söyledikleriniz onun aklına yatacak çünkü
s,S-BEABXO-0418-718,bir kişi değil. Bizim gelin,anlatıyo.,Emine de hemen buraya telefon
s,S-ADABAo-0388-1016,bir kaç bölüm daha bize,anlatabilir,misiniz? Mesela Harezim'den sonra ilk uğradığı
w,W-PG03A3A-1110-101,bir kadın arasında geçen aşkı,"anlatan,",bu sırada araya Hiroşima'ya atılan
w,W-QA16B1A-1198-1790,bir işe yaramadığını uzun uzun,anlatmış.,Bilge Dede merak ettiği her
w,W-RE13C3A-1379-647,bir istediği vardır. O da,anlatsın,"bana..."" Ben güldüm. ""Mehmet Ali"
s,S-ADBBI^-0042-264,bir Irak'ın herkesin menfaatine olduğunu,anlattık.,Müzakere çerçevesinde bir şey diyemiyorlardı.
w,W-UA14B1A-1594-2308,"bir insansın, iyi masallar da",anlatıyormuşsun.,O halde tanıştığımıza memnun oldum
w,W-KI37C2A-1332-1425,bir insanla 9 yılımı geçirdim.,Anlattığım,olumlu düşünmeyle ilgili bu uç
w,W-JA16B4A-0347-2319,bir insandı. Sevinç bunları kocasına,anlattığında,"Orhan gülmüş, ""Tarhana proteininin faziletleri..."""
s,S-ADABAo-0368-550,bir insan da olsa ona,anlatmak,istediğimi çok rahat anlatırım. Belki
s,S-BEABXO-0128-522,Bir iki üç dört kişiye,anlatmak,hoş değil ama hocam. Yani
w,W-CI37C3A-0469-831,"bir hikâyedir. Elektriği söndüreyim de,",anlatmaya,"başlayayım..."" Hesabını bilmek, işadamı olmanın"
w,W-FA16B2A-1037-1937,bir günah işlemiş olsun! Yoksa,-anlatıldığı,"kadar- o adam gibi birisinin,"
w,W-SA09C1A-0240-517,Bir gün bu durumu anneme,anlattım.,"Annem bana üzülmememi, zamanla geçeceğini"
s,S-AEABUs-0037-671,"bir geçmişin, aslında geçmemiş olduğunu",anlatıyor,"bizlere. Oyun, yıkılmış, dağılmış bir"
w,W-QG37C2A-0115-607,"bir gereği olarak, özdeşleşme ilişkisi,",anlatanla,okuyanı birebir kılacak biçimde aradaki
w,W-EE09C3A-0597-1808,bir erkinlik (mükemmellik) anıtı nasıl,anlatılabilir?,Gönlü sevgiyle dolu böyle bir
w,W-VE02A3A-2592-528,Bir Ekonomik Tetikçinin İtirafları kitabında,anlatılır.,"""1980'lerde Bağdat'taki Ekonomik Tetikçi varlığı"
s,S-ADABI]-0126-386,bir ders sadece o anısını,anlatsa,o anıları paylaşsa yetiyo size.
w,W-SA16B2A-0311-1297,"bir bir soracaktı diğer komşuları,",anlatacaktı,onlarla ilgili anılarım. Hâlâ orada
w,W-CA16B2A-1299-170,bir başkasıyla buluşup beraber oluşunun,anlatılmaz,bir garip bileşimi vururdu yüzüne.
w,W-SA16B4A-3367-1327,"bir başkası aldı sözü, hepsini",anlatmam,mümkün değil. Çünkü anlattıkları bir
w,W-QA16B1A-1198-30,bir anlatsana! İnşallah daha sonra,anlatırım.,Neyse bana müsaade. Hadi uğurlar
w,W-FH42C4A-0723-769,bir Allah adamına gidip durumu,anlatmışlar.,O da Hükümdarın huzuruna beni
s,S-BEABXA-0129-221,bir <B> <B> Erdem'e de,anlattım,ben <B> 3 ay <B>
s,S-BEABXn-0102-734,bilmiyoruz. Merhaba hiç birşey bilmiyoruz,anlatırsanız,çok seviniriz. Peki efendim. Alırken
w,W-VD05A1A-2644-1083,"bilmiyorum. Gelecekten umudum yok."" Gencin",anlattıkları,böylece sürüp gidiyor. Bu tip
s,S-BEABXO-0094-1084,biliyosun. Sen biliyosun. Önce sen,anlat.,Sonra ben anlatıyim. Sen biliyosun.
s,S-BEABXw-0057-367,biliyosun ya? Nerden biliyosun bi,anlatsın,da bi öğrenelim. <gülerek> Anlatmıştı.
s,S-ADABPZ-0135-655,biliyoruz. Ben sadece erkeklere ders,anlatıyor,emm konuşma yapıyor olurdum. Kadınlar
w,W-UA16B4A-0909-475,biliyorsun zaten... Sana neden bunu,anlattım,"bilmiyorum. Belki hayatını, senin için"
s,S-ACABQq-0423-614,"biliyorduk, şimdi bilmiyoruz, bunu size","anlatıyorum,",bunu bilmiyoruz. Onu imzalayan Osmanlı
w,W-SA14B1A-1587-74,bilir. Sana en iyi onlar,anlatır.,DENİZ KIZI Peki nasıl bulacağım
w,W-HA16B2A-0077-657,"bilinmeyen sesiyle, sebebi belirsiz hikâyeler",anlatıyordu,"bize. ""Yıllar önce, mahzene bir"
s,S-AEABUZ-0038-968,Bilgiyle sanayinin işbirliğinden geçiyor. Benim,anlatacakların,bu kadar hepinize çok teşekkür
w,W-UA16B3A-1132-1308,"bilgiyi size vermediğimi, adamızdaki yaşamı",anlatırken,bu önemli ayrıntıyı atladığımı şimdi
s,S-ACABPZ-0329-282,bilgisayar ortamında eski çalgıların size,anlattığım,eski çalgıların rezonans modlarını ölçerek
w,W-KI37C2A-1332-722,"bilgileri, bol bol örnekler vererek",anlatacağım.,Bunları okurken zannediyorum içinizi tatlı
s,S-ACABQq-0423-595,"bilgi veriyoruz, biz size görüşlerimizi",anlatıyoruz.,Bu görüşleri dikkate almak almamak
w,W-QI09C3A-1480-1766,bilgi istedi. Olayı olduğu gibi,"anlatıp,","""Ok Geçidi"" levhasının kaldırılmasında haklı"
w,W-UD02A1B-4611-2079,bilezik) bu âdeti yerine getirdiğini,anlatmıştır.,Bayramda gelini görmeye gelirken ya
w,W-KG22C3A-0027-999,"bilen bir dostuma, Güney Gönenç'e",anlatıyorum,bunu. Bana bilgisayarların erdemlerini sayıp
s,S-AEABTZ-0337-211,bileceksin dedi. Onlara bir olay,anlattım.,Amerika'da büyük şehirlerden birinin büyük
s,S-ACABPZ-0329-926,bildiğimiz şimdi sizlere anlatsam da,anlatamıcağım,farklılıklar var. <D 5> Evet.
s,S-BEABXO-0345-876,bi şey yok. Dur. Bunları,anlatcaz,ayrıca. Görsel özelliklerin... Yazıyorum? Siz
s,S-BEABXE-0082-1101,bi lafı anlattırmadın anne. Sen,anlat,baba ben dinliyorum. Sigara getir
s,S-BEABXu-0442-466,bi görüntü. Napıyorlar? İğrenç resmen,anlatmaya,bile benim terbiyem müsade etmez.
s,S-BEABXO-0147-1006,bi bakar mısınız? Şunu da,anlatabilir,miyiz? Tamam. Kenarları elliye yetmiş
w,W-MI22C3A-0669-479,BEYAZ SEVGİ Size Alf'in öyküsünü,anlatmak,"istiyorum Köpeğim öldüğünde, bir iki"
w,W-TA16B0A-0145-942,beyaz gömlekli oğlanın yaşlarındaki halimi,anlatamam.,"Göstersem de olur oğlanı, bir"
w,W-RG09C4A-1169-902,Bey'e telefon edip annemin durumunu,"anlatmış,",muayene için kabul edip edemeyeceğini
w,W-CE39E1B-3022-1229,beton seccadelerinden geçiyorum sokakların. Seni,anlatıyorum,"fısıltıyla."" Kimi anlattığın, kimi, kimlere"
w,W-SH39C0A-0142-891,"beslendiğim kaynaklar, dilde didaktikliğe, nasıl",anlattığın,"değil, neyi anlattığın sorununu öne"
s,S-ADABPZ-0118-431,beri bu devletin nasıl korunduğunu,anlatmayı,başaramadık. Atatürk'ü anlatmayı da başaramadık.
s,S-AEAASO-0039-235,"beri ben bunu <B> anlatırım,",anlattım.,Ve bugün de tekrar edelim
s,S-ACABQq-0423-990,beri anlattığım ve biraz sonra,anlatacağım-,yeni devletin garantörü olarak devam
w,W-LC03C3A-0743-421,Benzeşimli bir insan bir konuyu,anlatırken,iki elini birden simetrik bir
s,S-ADABPZ-0134-446,benini ve aidiyetini ötekine karşı,anlatmaya,çalıştığı metinsel bir söylemin ürünüdür.
w,W-SI27D1B-2465-2261,"benim hastalıklarım vardı, daha ne",anlatacaktım,ki? Doktorların bence en büyük
s,S-ADABAo-0333-707,benim elim maşalı diye kendini,anlatıyo,söylüyo söylüyo söylüyo duruyo. Hayır
w,W-NA16B3A-0661-147,benim anlattığıma benzer bir şeyler,anlatıyordu.,Elimdeki kâğıtları çekinerek uzatmıştım. Bir
w,W-QI09C2A-0631-1965,"Beni hep yüreklendirir, beni bana",anlatırdı,"telefonlardı. Çok öncelerden, öykülerimin dergilerde"
s,S-ADBBI^-0042-1035,"bende kasetleri var, katılanlar da",anlata,"anlata bitiremiyorlar. İnsanların güzelliği, insanların"
w,W-TA16B0A-0093-2218,"ben..."" ""Lütfen! Ben hallederim. Sen","anlat,","ne diyormuş kızlar, acil bir"
s,S-BEABXO-0344-277,ben. Vildan'da hazırladık ya diyo.,Anlattığımız,konuyla ilgili bi ders pilanı
w,W-QI22C1A-0532-2097,"ben. İçimde deli bir özlem,",anlatılmaz,bir aşk hasretiyle sana koşuyordum.
s,S-BAABXj-0001-243,Ben. Görüştüm o gün. İşi,anlattılar,ya bana. Mehmet Can böyle
s,S-BEABXO-0094-1083,ben önce sen... Tamam. Hadi,anlat,o zaman. O zaman sen.
s,S-AAABOp-0011-573,ben unutuyorum çünkü bazı şeyleri,anlatma,adına. Sonra teker teker yazabilirsiniz.
s,S-BEABXO-0120-887,Ben ne anlattım? Ee! bi,anlatayım,da sen de ordan hemen
s,S-AEABPZ-0331-510,Ben Mersin bazında bazı şeyler,anlatmak,istiyorum. 99'da belediye başkanı seçildiğim
s,S-ACABQq-0425-923,"ben konuşamıyorum ki, ne diyeceğimi",anlatamıyorum,"arkadaşlar; müsaade edin. Sayın Ercenk,"
w,W-RI09C2A-1372-1998,"ben her şeyi biliyorum."" ""Nasıl?""","""Anlatılanları",birbirine ekledim. Sıraya koydum. O
s,S-BEABXB-0073-203,ben hatırlamıyorum. Sen öyle bişey,anlattın,ya ben yanlış mı hatırlıyorum?
s,S-BEABIs-0015-677,ben hani hep kendi çocuğunu,anlatıyor,diyeceksiniz ama olay öle diil.
s,S-ACABUZ-0035-459,ben geliyorum burda Tevfik Fikret'i,anlatmaya,çalışıyorum. Bilmiyor musunuz? Biliyorsunuz elbette
s,S-BEABXO-0094-1090,ben dinleyim seni. Hayır. Sen,anlat.,Ama sen biliyosun. Ben bilmiyorum.
s,S-BEABXO-0345-596,ben de niye otogara gittiğimi,anlatıyorum,Mervecim. Ee? Sen kızı alamadın?
s,S-ADABIi-0124-1005,ben daha nasıl düzeltebilirim nasıl,"anlatabilirim,",insanları emm bu sıkıntıları dertleri
s,S-AAABOp-0011-609,Ben bu arada kalıp yargıları,anlatıyorum,aklınızda olsun. <D 1598> Der
s,S-BEABXO-0094-1087,Ben bilmiyorum. Sen anlat. Sen,anlat.,Sen anlat. Nemo'nun hikayesini anlat
w,W-GG22C1A-0531-407,belli durumlarda herkese bir şeyler,anlatacağına,"inandığımız için, kullanıverdiğimiz birtakım deyimler"
s,S-ACABQq-0423-1015,"belki, görüşlerini geniş bir şekilde",anlatabilir.,"Buyurun Sayın Bakan. Değerli arkadaşlar,"
s,S-AEABAo-0016-675,belki en fazla belki annesine,anlatıyor,biraz ağlıyor ve herkes bunu
w,W-HE39E1B-3027-1472,"beliğ hitapların, en meşhur kitapların",anlatamayacağı,en enfes ma'nâları fısıldar. Sevginin
w,W-UA16B2A-0724-1429,"belediye binasında, bankada, postanede, derdini",anlatamadığı,için birazdan madara olacaklara tiksindirici
s,S-ADABPZ-0135-751,bekliyorum <B>. Yani modern ahlak,anlatırken,gene şöyle bir şey söylüyor.
s,S-ADBBAo-0443-817,"bekletmek zorundayız"" diyorlar. Beyaz bunları",anlatınca,tüylerim diken diken oldu... Kısacası
w,W-SA16B4A-3367-57,Behiye Aksoy. Öyle çok detaylı,anlatamam,o geceyi. Bir sevgiliyle geçen
w,W-TI32D1B-2552-2430,bebeğimi aldırdım. Ona hamile olduğumu,anlatınca,"bana inanmayıp, ""Benden değildir"" diye"
w,W-GE39E1B-2835-299,başından sonuna kadar geçen evreler,anlatılıyor,"ve iddianamelere, mahkeme kararlarına, savunmalara,"
s,S-BEABXO-0339-631,başına sürebiliyormuş arabayı Memet Amca,anlatıyordu.,Hallah hallah. Hıı. Bi de
w,W-GA16B4A-0078-2463,"Başımdan geçenleri, tadını çıkara çıkara",anlatmaya,hazırlanıyordum. Oysa Maya tek bir
w,W-ED36C4A-0527-1635,başımdan geçen bir olayı kısaca,anlatmak,istiyorum. Seksenli yıllarda Londra'da basın
w,W-HD03C2A-0668-1362,"başparmağını kaşırken"" diye başlayıp gidenini",anlatmak,istemiyorum. Söz gelimi ağanın oğlunun
w,W-TE39C0A-0262-2302,başlıklı yazısında Tayyip'in cezaevi karargâhını,anlatıyordu,"""Türkiye'de cezaevi rezaletini hepimiz az"
w,W-RE30D1B-2108-1627,"başlayan Mattis, direnişçilere yönelik operasyonları","anlatırken,","""Gerçekten de savaş çok eğlenceli"
s,S-BEABXO-0436-187,başlarına gazan geçti diyo sana,anlattıydı,le. Bana anlattı he. He
s,S-BEABXO-0322-322,başlamış Suna'yı resmen bi saat,anlattı,diyo. Bi saat Suna'yı anlatmış.
w,W-OD03A3A-1647-1679,başlamasıyla birlikte toplumun temel yapısı,anlatılmaya,"ve öğretilmeye başlanır. Böylece, uygulanan"
w,W-TI45F1D-4814-711,"başladığı nutuklara, tek adamlara, babamın",anlattığı,"görünmeyen, bilinmeyen tarih gerçeklerine, ananemlerdeki"
s,S-BEABXO-0358-696,"başladın, ben de dinledim. Güzel",anlatıyodun.,Öyle işte ya. Sonuçta gerçekler
w,W-EA16B3A-0570-624,"başladık. Abdullah, projemizin Johny 'ye",anlatılması,"gerektiğini, o onaylarsa da işin"
w,W-TE36E1B-3354-1906,başladı. Ardından 10 frankın hikâyesini,anlattı.,Adam omuzlarını silkti ve kısık
s,S-ADABCo-0242-797,Başkan'ı Oğuz Sarvan'ı arar. Konuşmaları,anlatır,ve ne diyosunuz diye sorar.
w,W-TA16B4A-0090-109,başkalarının bilmesini istemediğin birçok yanını,anlattın.,Bende kendini olduğun gibi ortaya
w,W-KI37C3A-0997-653,"başkaları ile paylaşıyoruz. Anlatılamayanları, anlaşılamayanları",anlatırken,"biraz tedirgin, biraz üzgün, biraz"
s,S-BEABXn-0350-355,"başka biri anlattı da, kuzenim",anlattı.,"Bunlar işte yol, arabaları falan"
w,W-RF10E1B-2869-1911,başarı oranının neden düşük olduğunu,anlatıyorum.,Bu anlatılan noktalara dikkat edenler
w,W-CA16B3A-0140-2284,"Bazıları oturmuştu, bazıları bir şeyler","anlatıyor,","bir kısmı yiyor, bir kısmı"
